31880720,FALSE,9.2
33969059,FALSE,104.65
34311586,FALSE,0.58
34673164,FALSE,2.3
41596619,FALSE,0.58
41823068,FALSE,5.75
41999686,FALSE,0.58
42472447,FALSE,5.75
43055289,FALSE,3.45
46359741,FALSE,1.15
47704695,FALSE,56.35
47735201,FALSE,64101
48221692,FALSE,4.6
48251943,FALSE,5.75
48385830,TRUE,25.11
48486598,FALSE,6.9
48976413,FALSE,13.8
50306988,TRUE,0.05
50338865,FALSE,3.45
50555434,FALSE,216.2
50914860,TRUE,15.53
51185079,FALSE,0.58
51581521,FALSE,133.4
51749207,FALSE,342.7
51930566,FALSE,5.75
52566823,FALSE,4.6
52983831,FALSE,33.35
53700537,FALSE,2.3
53749895,TRUE,3.02
54064299,FALSE,943
54738769,TRUE,0.03
54811239,FALSE,1.15
55198221,FALSE,108.1
55328966,FALSE,232.3
58043002,FALSE,49.45
58051767,FALSE,47.15
58055105,TRUE,1.15
58064701,FALSE,5.75
58333926,FALSE,26.45
58572274,FALSE,0.58
56317174,FALSE,134.55
56452176,FALSE,0.58
56774954,FALSE,2.3
57326611,TRUE,1.44
57397440,FALSE,1.15
57407973,TRUE,0.51
57516678,FALSE,1008.55
57943425,FALSE,3.45
59278771,FALSE,32.2
59758722,FALSE,0.58
60355380,TRUE,30.02
60574843,FALSE,47.15
60766775,TRUE,5.55
60831731,FALSE,1.15
60874661,FALSE,3368.35
61234347,FALSE,1.15
61274792,FALSE,3218.85
61498304,TRUE,6.9
61763616,FALSE,11.5
61886777,FALSE,36.8
62068109,FALSE,40.25
62313327,FALSE,1141.95
62957334,FALSE,11.5
44164749,TRUE,0.29
44755431,TRUE,1289.73
44758894,FALSE,0.58
45378493,FALSE,12.65
45442843,FALSE,0.58
49583466,FALSE,0.58
65669308,FALSE,54.05
65777704,FALSE,1061.45
68101077,TRUE,80.21
68458462,FALSE,0.58
68751439,TRUE,0.17
68773774,FALSE,3.45
68938619,FALSE,4.6
69787272,FALSE,0.58
69901379,FALSE,5.75
70589997,TRUE,2.07
70650848,FALSE,1.15
46247619,TRUE,0.49
46869312,FALSE,5.75
47241622,FALSE,94.3
51901386,FALSE,39.1
54282951,TRUE,2.93
56218256,TRUE,0.66
56888491,FALSE,46721.05
64395424,FALSE,54.05
64413907,FALSE,3.45
66087653,FALSE,301.3
58392266,FALSE,3.45
58844149,FALSE,19.55
59078187,TRUE,0.29
60508218,FALSE,89.7
60801900,FALSE,47.15
61997645,FALSE,5.75
62055783,TRUE,11.04
66235657,FALSE,300.15
66407123,TRUE,0.58
66602662,FALSE,3.45
66840108,TRUE,0.03
62440336,FALSE,8354.75
63212385,FALSE,264.5
64237179,FALSE,623.3
64387251,TRUE,0.93
67529687,FALSE,410.55
68321264,FALSE,88.55
68701979,TRUE,5.75
70148149,TRUE,5.18